text,hazard,benefit,old_text
@NBCNews They paid it.. With no complaints I'm sure.  OK hand,0.0,0.0,@NBCNews They paid it.. With no complaints I'm sure.  👌
@SuzanneEvans1 Better directing your comments to the activists who voted for Liz Truss.  I was not aware that unbudgeted tax cuts were part of the manifesto at the last election.,0.3333333333333333,0.0,@SuzanneEvans1 Better directing your comments to the activists who voted for Liz Truss.  I was not aware that unbudgeted tax cuts were part of the manifesto at the last election.
"@Mickeyy254 *The Death of Conscience"" by Phillip Howard",0.6666666666666666,0.3333333333333333,"@Mickeyy254 *The Death of Conscience"" by Phillip Howard"
"Imagine finding out that you don't know your characters deep enough (just a glimpse of their inner conflict) and only see how other perceive them, and how they perceive themselves after almost 7 years of creating them Kinda disappointing.",0.0,0.6666666666666666,"Imagine finding out that you don't know your characters deep enough (just a glimpse of their inner conflict) and only see how other perceive them, and how they perceive themselves after almost 7 years of creating them Kinda disappointing."
Post Edited-- Joplin Police Department Weekend Arrests https--//t.co/ydogymzogE https--//t.co/Kj1uQucm9b,0.25,0.25,Post Edited-- Joplin Police Department Weekend Arrests https--//t.co/ydogymzogE https--//t.co/Kj1uQucm9b
@MitchellAdams90 @RollingStone Don’t think he would die from a heart attack though,0.3333333333333333,0.3333333333333333,@MitchellAdams90 @RollingStone Don’t think he would die from a heart attack though
"LONDON BEER FLOOD 1814 OTD. A vat explodes at Horse Shoe Brewery. A 15 foot wave of fermenting porter roars down the street like well, greased lightning. Desolation. Houses flattened, 8 people died. Horse Shoe brewery is now site of Dominion Theatre where 'Grease' is playing. https--//t.co/xKBR39k6D4",0.5,0.25,"LONDON BEER FLOOD 1814 OTD. A vat explodes at Horse Shoe Brewery. A 15 foot wave of fermenting porter roars down the street like well, greased lightning. Desolation. Houses flattened, 8 people died. Horse Shoe brewery is now site of Dominion Theatre where 'Grease' is playing. https--//t.co/xKBR39k6D4"
"On the dangers of letting somebody else go to the shops--  I don't know get some Tofu and aubergine I m going to the game.  . .  . . .   Oh, you went to the shops not a knackets yard, right? https--//t.co/WEZ6umLdjm",0.3333333333333333,0.3333333333333333,"On the dangers of letting somebody else go to the shops--  I don't know get some Tofu and aubergine I m going to the game.  . .  . . .   Oh, you went to the shops not a knackets yard, right? https--//t.co/WEZ6umLdjm"
"@Nazariy50227564 No karma , my dear --/ At least 8 dead in today's bombings... So a few apartment buildings in orcland... is nothing ..",1.0,0.3333333333333333,"@Nazariy50227564 No karma , my dear --/ At least 8 dead in today's bombings... So a few apartment buildings in orcland... is nothing .."
"@Gerashchenko_en No, it is an accident. Prob. Putin declares it for a terrorists Attack? Would be nice",0.6666666666666666,0.0,"@Gerashchenko_en No, it is an accident. Prob. Putin declares it for a terrorists Attack? Would be nice"
Hard to articulate just how much of a disaster having Tim Michels as governor would be for our democracy here in Wisconsin. https--//t.co/F1C5Z6bxAw,0.6666666666666666,0.0,Hard to articulate just how much of a disaster having Tim Michels as governor would be for our democracy here in Wisconsin. https--//t.co/F1C5Z6bxAw
"@MrBeast @CORPSE clapping handsfolded handsGOOD AFTERNOON DEAR JIMMY, Please I beg you @MrBeast folded handsSEE THIS TWEET PLEASE AND HELP ME PLEASEbackhand index pointing rightI AM REALLY IN DIFFICULT SITUATION NEEDS $2K TO PAY THE DEBTS. PLEASE  folded hands HELP ME folded hands MY PAYPAL-- https--//t.co/2zurkqxzeB?…folded hands PLEASE HELP ME OUT!!!folded hands folded hands Thank You folded handsloudly crying facebroken heart PLEASE",0.3333333333333333,0.3333333333333333,"@MrBeast @CORPSE 👏🙏GOOD AFTERNOON DEAR JIMMY, Please I beg you @MrBeast 🙏SEE THIS TWEET PLEASE AND HELP ME PLEASE👉I AM REALLY IN DIFFICULT SITUATION NEEDS $2K TO PAY THE DEBTS. PLEASE  🙏 HELP ME 🙏 MY PAYPAL-- https--//t.co/2zurkqxzeB?…🙏 PLEASE HELP ME OUT!!!🙏 🙏 Thank You 🙏😭💔 PLEASE"
if you are seeing some armys/baby armys doing some cringe stuff about this situation please be gentle with them. use a polite way to make them understand the whole scenario . Everyone has spacial feelings for them. your words can do so much damage on someone's mantel health..,0.3333333333333333,0.6666666666666666,if you are seeing some armys/baby armys doing some cringe stuff about this situation please be gentle with them. use a polite way to make them understand the whole scenario . Everyone has spacial feelings for them. your words can do so much damage on someone's mantel health..
"You creeps caused this, millions of dangerous men coming, no other country gives them four star hotels. Soon whole of Africa, Asia and EU criminals will be here. Vile government all controlled by the WEF and you fools think your in the billionaires league. You will soon be a pleb https--//t.co/NQrBtgkNtY",0.5,0.5,"You creeps caused this, millions of dangerous men coming, no other country gives them four star hotels. Soon whole of Africa, Asia and EU criminals will be here. Vile government all controlled by the WEF and you fools think your in the billionaires league. You will soon be a pleb https--//t.co/NQrBtgkNtY"
"@MrBeast @CORPSE GOOD AFTERNOON DEAR JIMMY, Please I beg you @MrBeast folded handsSEE THIS TWEET PLEASE AND HELP ME PLEASEbackhand index pointing rightI AM REALLY IN DIFFICULT SITUATION NEEDS $2K TO PAY THE DEBTS. PLEASE  folded hands HELP ME folded hands MY PAYPAL-- https--//t.co/2zurkqxzeB?…folded hands PLEASE HELP ME OUT!!!folded hands folded hands Thank You folded handsloudly crying facebroken heart PLEASEfolded handsfolded handsclapping handsclapping hands",1.0,0.3333333333333333,"@MrBeast @CORPSE GOOD AFTERNOON DEAR JIMMY, Please I beg you @MrBeast 🙏SEE THIS TWEET PLEASE AND HELP ME PLEASE👉I AM REALLY IN DIFFICULT SITUATION NEEDS $2K TO PAY THE DEBTS. PLEASE  🙏 HELP ME 🙏 MY PAYPAL-- https--//t.co/2zurkqxzeB?…🙏 PLEASE HELP ME OUT!!!🙏 🙏 Thank You 🙏😭💔 PLEASE🙏🙏👏👏"
"@Tjmmmm60 Join my private discord to get all updates on every new promising market entries, while it's early including daily analysis https--//t.co/e0OmnjDd3o",0.0,0.6666666666666666,"@Tjmmmm60 Join my private discord to get all updates on every new promising market entries, while it's early including daily analysis https--//t.co/e0OmnjDd3o"
@DanielAndrewsMP State is broke. Roads are a Dan disaster. 8 years of total neglect & won’t  be fixed in 4 weeks. Vote this dick Dan out. https--//t.co/tWBSVkjPJF,0.75,0.75,@DanielAndrewsMP State is broke. Roads are a Dan disaster. 8 years of total neglect & won’t  be fixed in 4 weeks. Vote this dick Dan out. https--//t.co/tWBSVkjPJF
Why does Jimmy Danger even have a show?,0.0,0.0,Why does Jimmy Danger even have a show?
"with church attendance in the united states at record lows and the country spending the better part of the last 2.5 years worshipping a virus with a >99% recovery rate which caused massive and untold destruction, pain and suffering btw i think we have a pretty good idea https--//t.co/sdH127tsXd",0.75,0.5,"with church attendance in the united states at record lows and the country spending the better part of the last 2.5 years worshipping a virus with a >99% recovery rate which caused massive and untold destruction, pain and suffering btw i think we have a pretty good idea https--//t.co/sdH127tsXd"
i was 11 and suicide thoughts and plans i only had anxiety and depressions back then https--//t.co/iyS6xpxkii,0.6666666666666666,0.3333333333333333,i was 11 and suicide thoughts and plans i only had anxiety and depressions back then https--//t.co/iyS6xpxkii
@TheJimWeights @IvySeaToo Thank you. Manage the stress is all you have to do in that case. He had constant stress upon his shoulders. His parents died in upper 70s so there was no reason for him to die so young. Was a heart attack in a parking lot when he was coming up here to finish painting the house.,0.3333333333333333,0.3333333333333333,@TheJimWeights @IvySeaToo Thank you. Manage the stress is all you have to do in that case. He had constant stress upon his shoulders. His parents died in upper 70s so there was no reason for him to die so young. Was a heart attack in a parking lot when he was coming up here to finish painting the house.
@princetongorl @istanaristotle Of course she’s right you Terrorist. That’s not the point! We don’t need enlightenment! We need chaos and loose morals! Enough of this.,0.6666666666666666,0.3333333333333333,@princetongorl @istanaristotle Of course she’s right you Terrorist. That’s not the point! We don’t need enlightenment! We need chaos and loose morals! Enough of this.
"@0613frames Have a healthy lifestyle, get rid of my anxiety, get my degree, go to a business school and have enough money on my bank account so I can attend to their 1st concert after military",0.0,0.3333333333333333,"@0613frames Have a healthy lifestyle, get rid of my anxiety, get my degree, go to a business school and have enough money on my bank account so I can attend to their 1st concert after military"
@spartankingv I think about it a lot since my Logitech died but I genuinely can't be assed to make myself cam ready after 9 hours of work. Like vtuber is popular for a reason.,0.25,0.25,@spartankingv I think about it a lot since my Logitech died but I genuinely can't be assed to make myself cam ready after 9 hours of work. Like vtuber is popular for a reason.
17-10-2022 18--53--32 https--//t.co/CSk40CIrxL #BlastIndieRadio speaker high volume Ali Henderson Death Of Me,0.3333333333333333,0.0,17-10-2022 18--53--32 https--//t.co/CSk40CIrxL #BlastIndieRadio 🔊 Ali Henderson Death Of Me
@KMTrading_SMC New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/UUZR1Lf8pz #ETH #Binance #BAYC #ERC20 V,0.3333333333333333,0.6666666666666666,@KMTrading_SMC New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/UUZR1Lf8pz #ETH #Binance #BAYC #ERC20 V
'It's all over'-- Tories sharpen knives as stony-faced Liz Truss flees Commons after crisis talks with 1922 chief and watching Jeremy Hunt torch her mini-Budget as poll shows Labour 36 POINTS ahead https--//t.co/VzYOdFAQVX,0.3333333333333333,0.3333333333333333,'It's all over'-- Tories sharpen knives as stony-faced Liz Truss flees Commons after crisis talks with 1922 chief and watching Jeremy Hunt torch her mini-Budget as poll shows Labour 36 POINTS ahead https--//t.co/VzYOdFAQVX
not me telling the psychologist who did my test today how Greyson is the only one I’ll go into a crowd for because not seeing him would hurt me worse than the anxiety of the crowd,0.3333333333333333,0.6666666666666666,not me telling the psychologist who did my test today how Greyson is the only one I’ll go into a crowd for because not seeing him would hurt me worse than the anxiety of the crowd
@samisntokay CHAOS = panic  Panic! At the disco Is she doing something with brendon Urie??,0.0,0.3333333333333333,@samisntokay CHAOS = panic  Panic! At the disco Is she doing something with brendon Urie??
post panic attack lunch smiling face with heartssmiling face with hearts https--//t.co/21GBgEHG4E,0.0,0.3333333333333333,post panic attack lunch 🥰🥰 https--//t.co/21GBgEHG4E
"@JavonAPrice Slow on the uptake, huh Javon? Historic occasion, professional cinematographer, at the wrong place at the wrong time, since hers and hundreds of others lives were endangered. Not that difficult. But you knew all that. Just acting dumb?",0.3333333333333333,0.0,"@JavonAPrice Slow on the uptake, huh Javon? Historic occasion, professional cinematographer, at the wrong place at the wrong time, since hers and hundreds of others lives were endangered. Not that difficult. But you knew all that. Just acting dumb?"
"Doocy-- ""Who exactly thinks [Biden] is doing a good job on inflation?""  Jean-Pierre-- ""We understand that there are challenges ... [Republicans] refuse to help us."" https--//t.co/ROYAJw6kC1",0.0,0.0,"Doocy-- ""Who exactly thinks [Biden] is doing a good job on inflation?""  Jean-Pierre-- ""We understand that there are challenges ... [Republicans] refuse to help us."" https--//t.co/ROYAJw6kC1"
'Sue him for every f*****g penny'-- Kanye West slammed for saying George Floyd died of fentanyl overdose #SmartNews  https--//t.co/WLFStUAHzh,0.6666666666666666,0.3333333333333333,'Sue him for every f*****g penny'-- Kanye West slammed for saying George Floyd died of fentanyl overdose #SmartNews  https--//t.co/WLFStUAHzh
"A shocking attack on a pro-democracy protester who was dragged inside the Chinese consulate in Manchester and beaten, allegedly by consular staff, was a manifestation of China’s increasingly aggressive foreign policy  https--//t.co/ShmTfrze9L",0.75,0.25,"A shocking attack on a pro-democracy protester who was dragged inside the Chinese consulate in Manchester and beaten, allegedly by consular staff, was a manifestation of China’s increasingly aggressive foreign policy  https--//t.co/ShmTfrze9L"
$IVE Top Analyst Ratings and Price Targets for this week... https--//t.co/hlweMht3nJ,0.0,0.3333333333333333,$IVE Top Analyst Ratings and Price Targets for this week... https--//t.co/hlweMht3nJ
"P&G NA Fabric Care Leader shares how his team is on a mission to decarbonize laundry by washing in cold water. If Tide can meet its goal to turn 3 in 4 loads to cold by 2030, we can avoid 27MMMT of GHG emissions. #ClimateWeekNYC #ClimateAction #PGemployee https--//t.co/7ZU2vuwVqd",0.25,1.0,"P&G NA Fabric Care Leader shares how his team is on a mission to decarbonize laundry by washing in cold water. If Tide can meet its goal to turn 3 in 4 loads to cold by 2030, we can avoid 27MMMT of GHG emissions. #ClimateWeekNYC #ClimateAction #PGemployee https--//t.co/7ZU2vuwVqd"
Losing DJ Reader has already shown to be devastating for the Bengals defense. If you couple that with potentially losing Logan Wilson our run defense may be in real trouble.,0.0,0.3333333333333333,Losing DJ Reader has already shown to be devastating for the Bengals defense. If you couple that with potentially losing Logan Wilson our run defense may be in real trouble.
@EnchanterFi Excellent project i like aptos enchanter finance its a good aptos projectOK hand: light skin tone  My discord id  Raju87#8754  @JerryLinus10  @Jagesh108  @Prakash26197918,0.0,0.0,@EnchanterFi Excellent project i like aptos enchanter finance its a good aptos project👌🏻  My discord id  Raju87#8754  @JerryLinus10  @Jagesh108  @Prakash26197918
"@valsorensen1 @savannapat1 Again NO and So?Because it hasn’t happened to your loved ones or friends death, cognitive decline can’t be a thing?    In Dallas in case you aren’t aware! #",0.75,0.0,"@valsorensen1 @savannapat1 Again NO and So?Because it hasn’t happened to your loved ones or friends death, cognitive decline can’t be a thing?    In Dallas in case you aren’t aware! #"
@astroluner finish it or there will be consequences face with hand over mouth,0.6666666666666666,0.0,@astroluner finish it or there will be consequences 🤭
You are familiar with the rest of the barren temple being this difficult haha......moai.,0.3333333333333333,0.3333333333333333,You are familiar with the rest of the barren temple being this difficult haha......🗿.
"@ugcbyfrankie Hey, thank you for reaching out <3 I can get you access to our private creator network on discord where we put out a tonne of brand deals daily ,  You can enroll using the form https--//t.co/8PAJDbmJ1x  lmk if you need any help --)",0.25,0.25,"@ugcbyfrankie Hey, thank you for reaching out <3 I can get you access to our private creator network on discord where we put out a tonne of brand deals daily ,  You can enroll using the form https--//t.co/8PAJDbmJ1x  lmk if you need any help --)"
"Academic reader is proving to be a real.pain in the proverbial. Continuing to miss an extremely simple point, to the stage where I'm beginning to believe it is ideological.  I despair, often, of arts academia. https--//t.co/TmM3Ex1ept",0.0,0.0,"Academic reader is proving to be a real.pain in the proverbial. Continuing to miss an extremely simple point, to the stage where I'm beginning to believe it is ideological.  I despair, often, of arts academia. https--//t.co/TmM3Ex1ept"
@darlium_0508 Damaso died bcoz of him right?,0.3333333333333333,0.3333333333333333,@darlium_0508 Damaso died bcoz of him right?
"I find it easier to confront the old way of discipline by asking...  ""Why do you think other kids deserve gentleness more than yours?"" https--//t.co/rRWBGdDh3c",0.6666666666666666,0.6666666666666666,"I find it easier to confront the old way of discipline by asking...  ""Why do you think other kids deserve gentleness more than yours?"" https--//t.co/rRWBGdDh3c"
"“Persistent, random police assaults on fans, and unprovoked deployment of teargas on men, women and children trapped in confined spaces, was reckless and dangerous. It constituted criminal assault,” the report said. #UEFA #UCL #LFC  https--//t.co/D8tn2Vb3Xj",1.0,0.0,"“Persistent, random police assaults on fans, and unprovoked deployment of teargas on men, women and children trapped in confined spaces, was reckless and dangerous. It constituted criminal assault,” the report said. #UEFA #UCL #LFC  https--//t.co/D8tn2Vb3Xj"
"@DRAGONWILLED Bigger pokémon tend to be more destructive, but it's good when they have people to watch after them to help out if they get stuck somewhere haha.  Your Haxorus sounds fun to be around! A lot of my pokémon are silly, and that's what I love most about them!",0.0,0.0,"@DRAGONWILLED Bigger pokémon tend to be more destructive, but it's good when they have people to watch after them to help out if they get stuck somewhere haha.  Your Haxorus sounds fun to be around! A lot of my pokémon are silly, and that's what I love most about them!"
"Royal family just keep providing material with their own self damaging and self inflicted behaviour  affairs, divorces, leaking stories to the press, under age girls, money in a bag from Arab Royalty... https--//t.co/UEpRMRoBxu",0.0,0.3333333333333333,"Royal family just keep providing material with their own self damaging and self inflicted behaviour  affairs, divorces, leaking stories to the press, under age girls, money in a bag from Arab Royalty... https--//t.co/UEpRMRoBxu"
@YukoSakura6 Chaos loudly crying face  I can't explain much cree,0.3333333333333333,0.0,@YukoSakura6 Chaos 😭  I can't explain much cree
Photos taken moments before disaster https--//t.co/bCqZDRnjGI,0.6666666666666666,0.0,Photos taken moments before disaster https--//t.co/bCqZDRnjGI
"I think eventually society will get to the point where this isn’t my profession of choice. There’s a growing number of just terrible parents who are raising their best friends, they don’t see the consequences now but they will",0.6666666666666666,0.0,"I think eventually society will get to the point where this isn’t my profession of choice. There’s a growing number of just terrible parents who are raising their best friends, they don’t see the consequences now but they will"
@Avalatrade @RpsAgainstTrump Except a qualified medical professional trumps any bullpile of poo opinion!  https--//t.co/OQpSYG9Fg4,0.0,0.0,@Avalatrade @RpsAgainstTrump Except a qualified medical professional trumps any bull💩 opinion!  https--//t.co/OQpSYG9Fg4
"Black farmers sue Biden administration over broken debt relief promise, say president reneged on meeting, cry ""gibsmedat""https--//t.co/wDuToQpMz4",0.5,0.25,"Black farmers sue Biden administration over broken debt relief promise, say president reneged on meeting, cry ""gibsmedat""https--//t.co/wDuToQpMz4"
I honestly belive that we haven't seen more arrests made for Jan 6 because if they arrested all of them there would be maybe 2 republicans left in congress.,0.0,0.0,I honestly belive that we haven't seen more arrests made for Jan 6 because if they arrested all of them there would be maybe 2 republicans left in congress.
feeling like a star that has died long before it is seen in the sky,0.0,0.0,feeling like a star that has died long before it is seen in the sky
"This Wednesday, Oct. 19th at 9PM UTC, we will be hosting Office Hours with @chainml_   ChainML is a startup that is building a tamper-proof protocol for decentralised computation, extending the power of blockchains.   Make sure you RSVP below!  https--//t.co/lZtEYL6XBy https--//t.co/PZaA1LBMvL",0.3333333333333333,1.0,"This Wednesday, Oct. 19th at 9PM UTC, we will be hosting Office Hours with @chainml_   ChainML is a startup that is building a tamper-proof protocol for decentralised computation, extending the power of blockchains.   Make sure you RSVP below!  https--//t.co/lZtEYL6XBy https--//t.co/PZaA1LBMvL"
@1MagicTV This is how @TheQueen died https--//t.co/yR9XgYIt0A,0.25,0.0,@1MagicTV This is how @TheQueen died https--//t.co/yR9XgYIt0A
Maintaining a lie is difficult for anyone. Let alone for someone with CTE. https--//t.co/ZroCTshdop,0.3333333333333333,0.3333333333333333,Maintaining a lie is difficult for anyone. Let alone for someone with CTE. https--//t.co/ZroCTshdop
"that the kingdom is standing with Russia in its war with Ukraine,” Khalid tweeted on Sunday, adding-- “It is telling that these false accusations did not come from the Ukrainian government.”  The prince linked to a tweet by Ukrainian President Vladimir Zelensky,",0.6666666666666666,0.3333333333333333,"that the kingdom is standing with Russia in its war with Ukraine,” Khalid tweeted on Sunday, adding-- “It is telling that these false accusations did not come from the Ukrainian government.”  The prince linked to a tweet by Ukrainian President Vladimir Zelensky,"
@ChillaxBcn @Eyeswideopen69 We'd probably rather not know. Lots of brownnosing for sure and laughing at crap jokes told by old bores in her private club. I had a colleague once just like Liz. Dreadful woman.,0.5,0.25,@ChillaxBcn @Eyeswideopen69 We'd probably rather not know. Lots of brownnosing for sure and laughing at crap jokes told by old bores in her private club. I had a colleague once just like Liz. Dreadful woman.
"Ok, here we fucking go. thread (//tw for Mentions of homophobia, Techno and TFC‘s deaths, and mentions of suicidal thoughts)",0.6666666666666666,0.6666666666666666,"Ok, here we fucking go. 🧵 (//tw for Mentions of homophobia, Techno and TFC‘s deaths, and mentions of suicidal thoughts)"
"I love fan/gift art, and will like and rt any I get! Just make sure to tag me, but also don't be afraid to send it directly to me in the DMs so I may admire it sparkles️",0.5,0.75,"I love fan/gift art, and will like and rt any I get! Just make sure to tag me, but also don't be afraid to send it directly to me in the DMs so I may admire it ✨️"
@wendy_mcroberts @GregAbbott_TX We're fools for this dangerous game. These fake asylum seekers ditch their ID before illegally crossing our border. Then lie about their circumstances. They are just looking for a promotion and they know that doesn't cut it. So they lie. And we turn a blind eye.,1.0,0.6666666666666666,@wendy_mcroberts @GregAbbott_TX We're fools for this dangerous game. These fake asylum seekers ditch their ID before illegally crossing our border. Then lie about their circumstances. They are just looking for a promotion and they know that doesn't cut it. So they lie. And we turn a blind eye.
@milada_moore I know I can but if you have doubts you can always find out,0.3333333333333333,0.3333333333333333,@milada_moore I know I can but if you have doubts you can always find out
@SarenaWiebe @sassiscjo @apmassaro3 @elonmusk Responding in kind would western US cruise missile attacks into major Russian cities killing civilian and destroying infrastructure to cause people to freeze in the winter. There is no such threat for Putin. But certainly that will become a real threat for Russia if he uses nukes,0.6666666666666666,0.3333333333333333,@SarenaWiebe @sassiscjo @apmassaro3 @elonmusk Responding in kind would western US cruise missile attacks into major Russian cities killing civilian and destroying infrastructure to cause people to freeze in the winter. There is no such threat for Putin. But certainly that will become a real threat for Russia if he uses nukes
@YesScot “Escape the damage of Brexit.” and experience the fresh damage of Scexit which we now know will involve two currency transitions and likely see the loss of most of the financial sector in Scotland.,0.6666666666666666,0.3333333333333333,@YesScot “Escape the damage of Brexit.” and experience the fresh damage of Scexit which we now know will involve two currency transitions and likely see the loss of most of the financial sector in Scotland.
@Captaincoby00 You are aware Pierre is working for the same boss as Skippy!!,0.3333333333333333,0.6666666666666666,@Captaincoby00 You are aware Pierre is working for the same boss as Skippy!!
@DMinghella She has caused ordinary people to live in fear about keeping their house heating their house feeding their family keeping their job ..going through hell is the least she deserves thumbs up and god knows how many more deaths the next study will show !! https--//t.co/CxWZIvkttg,0.3333333333333333,0.3333333333333333,@DMinghella She has caused ordinary people to live in fear about keeping their house heating their house feeding their family keeping their job ..going through hell is the least she deserves 👍 and god knows how many more deaths the next study will show !! https--//t.co/CxWZIvkttg
"Is Biden Cursed by God, Unlucky or Responsible for America’s Current Disasters? Presidential Historian Craig Shirley Asks https--//t.co/wsYiYRB9pn",1.0,0.3333333333333333,"Is Biden Cursed by God, Unlucky or Responsible for America’s Current Disasters? Presidential Historian Craig Shirley Asks https--//t.co/wsYiYRB9pn"
"Giving me what I want, when I want it should be your only concern. Fuck your wife’s birthday gift, you love draining your wallet on me. I’m hotter anyways smiling face with horns  findom femdom paypigs",0.5,0.5,"Giving me what I want, when I want it should be your only concern. Fuck your wife’s birthday gift, you love draining your wallet on me. I’m hotter anyways 😈  findom femdom paypigs"
@Rap I love Uzi to death but without warning is peak trap mehn,0.3333333333333333,0.3333333333333333,@Rap I love Uzi to death but without warning is peak trap mehn
Russian jet crashes into residential area in southwest Russia https--//t.co/xwLEVwF5fQ,0.3333333333333333,0.3333333333333333,Russian jet crashes into residential area in southwest Russia https--//t.co/xwLEVwF5fQ
@DionMedici fireLives Dedicated to Fire fire  My aim is to tell everyone how much effort these people put in under very difficult conditionssparkles  ▲●■  Reserve-- 0.38 ETH Buy Now-- 0.50 ETH  For the story...  https--//t.co/OnsmtuAcwo,0.5,0.5,@DionMedici 🔥Lives Dedicated to Fire 🔥  My aim is to tell everyone how much effort these people put in under very difficult conditions✨  ▲●■  Reserve-- 0.38 ETH Buy Now-- 0.50 ETH  For the story...  https--//t.co/OnsmtuAcwo
$baba ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED..>> linkhttps--//t.co/hAVBalQhxK,0.3333333333333333,0.3333333333333333,$baba ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED..>> 🔗https--//t.co/hAVBalQhxK
"@ZavannahMMVI @taimouow imm in Val , currently gold on damage in OW loudly crying faceloudly crying face",0.0,0.3333333333333333,"@ZavannahMMVI @taimouow imm in Val , currently gold on damage in OW 😭😭"
@JeremyBaker49 One party is now for our Democratic Republic. The other party is for Authoritarian. We have people running for office over the big lie saying they will not accept election results & if they get in power will not certify the election if it’s not their party. We are in danger!,0.3333333333333333,0.0,@JeremyBaker49 One party is now for our Democratic Republic. The other party is for Authoritarian. We have people running for office over the big lie saying they will not accept election results & if they get in power will not certify the election if it’s not their party. We are in danger!
If you want to anger a man today just tell them that you think outer space is stupid and we shouldn’t spend tons of federal money on it <3,0.3333333333333333,0.3333333333333333,If you want to anger a man today just tell them that you think outer space is stupid and we shouldn’t spend tons of federal money on it <3
@playrafflez New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/N9BJsBAX5E #ETH #Binance #BAYC #ERC20 G,0.0,0.3333333333333333,@playrafflez New trend-ApeSport-- Sport NFT x #Apechain|Super hype project World cup 2022|#NFT Collection from Top Artists Called by Hundreds of Influencers|Fl Tw and join DC to get a #Giveaway reward for free--https--//t.co/N9BJsBAX5E #ETH #Binance #BAYC #ERC20 G
"trophyWhiteList Winners--  @cristy_14_35,@jackienuchow,@teteuga24440294,@hyeonji50,@ricardosilvastp,@ZamfirDaniel13,@ArtUtopique  For MINT Join Discord https--//t.co/bWXkGSqcyV",0.0,0.0,"🏆WhiteList Winners--  @cristy_14_35,@jackienuchow,@teteuga24440294,@hyeonji50,@ricardosilvastp,@ZamfirDaniel13,@ArtUtopique  For MINT Join Discord https--//t.co/bWXkGSqcyV"
@Old_OB @johnny_scirocco @TimothyDSnyder Do you deny it? https--//t.co/t8CrEWAq9o,0.0,0.0,@Old_OB @johnny_scirocco @TimothyDSnyder Do you deny it? https--//t.co/t8CrEWAq9o
"I love how I’m not afraid to be late to eng, fuck a lecture class",0.0,0.0,"I love how I’m not afraid to be late to eng, fuck a lecture class"
$hot Top analyst price target for next week..    https--//t.co/b3SoBoEQqv,0.25,0.25,$hot Top analyst price target for next week..    https--//t.co/b3SoBoEQqv
"ADHD is not necessarily a deficit of attention, but rather a problem with regulating one's attention span to desired tasks. So, while mundane tasks may be difficult to focus on, others may be completely absorbing. Hyperfocus brings on an intense level of concentration. #ADHD https--//t.co/5hhvqHHqQH",0.3333333333333333,0.3333333333333333,"ADHD is not necessarily a deficit of attention, but rather a problem with regulating one's attention span to desired tasks. So, while mundane tasks may be difficult to focus on, others may be completely absorbing. Hyperfocus brings on an intense level of concentration. #ADHD https--//t.co/5hhvqHHqQH"
"“This widening crisis in flag: Ethiopia calls for a new approach to a national dialogue, with strong and steadfast support from the US and the IC” #TigrayUnderAttack  #StopWarOnTigray  @antonioguterres @JoeBiden @UNGeneva https--//t.co/WNtrXDpEB4",0.3333333333333333,0.0,"“This widening crisis in 🇪🇹 calls for a new approach to a national dialogue, with strong and steadfast support from the US and the IC” #TigrayUnderAttack  #StopWarOnTigray  @antonioguterres @JoeBiden @UNGeneva https--//t.co/WNtrXDpEB4"
"@KobaYazidi @CPUSA_MI Whatever crimes Stalin commited he defended until the days when he died the necessity to reduce the hours of working to 5 or 6 hours per day, so the workers could have free time to educate themselves and enjoy life. That is comunism.",0.5,0.25,"@KobaYazidi @CPUSA_MI Whatever crimes Stalin commited he defended until the days when he died the necessity to reduce the hours of working to 5 or 6 hours per day, so the workers could have free time to educate themselves and enjoy life. That is comunism."
@JohnADiffley @StJohnsU @NYCMayor @NYPDPC Thanks to the NYPD officers that protect us from the bad guys the city is becoming dangerous with the myriad of guns and people on edge from economic turmoil and lonelinessthere is always help and support available,0.6666666666666666,0.3333333333333333,@JohnADiffley @StJohnsU @NYCMayor @NYPDPC Thanks to the NYPD officers that protect us from the bad guys the city is becoming dangerous with the myriad of guns and people on edge from economic turmoil and lonelinessthere is always help and support available
"Chinese parents, and even their children, will not frequently express their emotions, let alone their affection. How do you expect to appeal to their emotion? It is difficult if not virtually impossible to evangelize en masse using the charismatic approach.",0.3333333333333333,0.6666666666666666,"Chinese parents, and even their children, will not frequently express their emotions, let alone their affection. How do you expect to appeal to their emotion? It is difficult if not virtually impossible to evangelize en masse using the charismatic approach."
$DISH Everyone is Buying the Dip Right Now.Hoarding Shares--~ https--//t.co/6Zcay8h2VH,0.3333333333333333,0.6666666666666666,$DISH Everyone is Buying the Dip Right Now.Hoarding Shares--~ https--//t.co/6Zcay8h2VH
